0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.38576165,-1.5795153,2.4139729,0.0856288,1.762542,-1.0922551,-0.44998032,0.16584688,-0.7200531,-0.3138191,0.8866696,1.1325843,-0.49337906,3.8033333,-1.210266,-0.8542669,-0.23484878,-1.4201255,0.52676874,0.47144598,0.38166922,-1.7529459,-1.4598434,0.69923437,1.1671236,-0.9689754,1.2988569,-0.7482811,0.6969656,0.012474167,-2.6503315,2.1422079
-2.1434267,-3.0795457,1.2711065,0.7655657,0.21568847,-0.7896676,0.27931285,1.4899483,-1.7072773,-1.0649533,0.64887875,3.1158109,-0.86539286,4.555741,-1.4558767,-0.41678062,-0.093480796,-0.7168669,-0.7080404,0.38166562,-1.7203481,-1.2754363,-3.4362025,2.8717117,1.1047051,0.79667985,2.5251975,-3.2128215,1.3683102,-1.3451037,-3.1537938,2.5912561
-1.0445378,-1.1469817,-0.088533655,1.1367567,-0.091340825,-1.1426582,0.24174938,1.0956913,-1.7323375,-3.0898485,0.15575498,1.3242065,-0.25946587,4.6658454,0.72672814,-2.7372346,-1.212628,-0.92549855,-1.3757082,0.6787085,-1.1708025,-0.97496414,-1.9066379,3.462766,1.1037034,-1.7092667,2.434719,-2.719395,1.7399876,-1.1433835,-2.3685088,2.4580188
-0.5453351,-1.6314814,1.7948714,-0.2138481,1.1179974,-0.26301172,0.15929359,1.5298786,-0.63562167,-0.5774746,1.4301194,1.3993214,0.17510685,3.1937103,0.01832971,-1.2170959,-1.178096,-1.2788594,-0.37022507,2.141072,0.09411045,-2.7711747,-2.695721,0.83741915,1.4662788,0.1852471,1.3673414,-0.65318286,1.6084675,-0.76036286,-2.8291404,1.3384898
-2.1144114,-2.2486687,0.426454,-0.30071825,-0.8681837,-2.2984278,0.67900383,-0.4487153,-2.1473653,-1.2075543,1.3728691,3.3533294,-1.5811435,4.073647,-0.7992171,-0.5546028,-0.2551429,-1.3070284,-0.53500915,2.1939697,-1.0802338,-2.2774765,-2.3759336,2.013424,2.6483448,-0.0810531,3.4579067,-2.7187586,-0.03195768,-2.2477279,-2.8898973,1.2707435
-0.7893714,-1.541099,0.9279115,0.56112003,-0.2912606,-1.991454,-0.14594883,1.3539826,-0.9423752,-1.181044,1.0989442,3.2574992,-0.34806144,4.4821324,0.14096947,-1.4704615,-0.44674855,-1.118072,-1.186735,2.9587681,-0.48179024,-1.9713476,-3.1585162,1.0651357,0.88406557,0.081527814,2.9927855,-2.1493983,1.3341804,-1.7183896,-3.329082,2.1150723
-1.7954581,-2.0786028,0.34377497,-1.071682,-0.27743205,-2.4547303,-0.25068036,0.08937169,-1.0249945,-1.9990444,1.5763143,1.9519917,-0.5982482,3.5537038,-0.0017741323,-1.8290095,-1.6812124,-1.4008309,0.055649757,2.0585687,-0.22498369,-2.4784167,-2.161735,2.1568792,2.2900198,-1.1596307,1.6139742,-1.7367172,1.5054793,-2.3008072,-2.4467022,1.7209629
-1.0166662,-1.5565723,0.38751018,-0.43371326,1.0989711,-2.0904372,0.6567372,-0.84167176,-2.4320438,-1.588756,1.0395515,1.4601376,-1.3547548,3.763993,1.4643666,-1.5314835,-0.8436399,-1.4483924,-0.7748929,3.1055214,1.0051571,-3.189018,-3.0932693,0.6910999,2.4143848,-0.9662514,2.0044398,-2.4520183,-0.26021132,-1.2824972,-4.162751,1.1137071
2.1754358,-0.8592139,0.46197465,0.10904082,2.094435,-3.8129776,-0.5515263,-3.5476215,-3.4626615,-2.8383098,-0.60316,-1.0231636,-3.6716354,2.5091064,0.76955056,-3.222317,-1.6403399,-2.5270653,0.24972136,-1.1301976,-2.815722,0.8717804,-1.8807433,2.1538777,-0.8406834,1.1265016,2.613405,-0.9528382,-1.4315364,0.066124335,-0.935385,3.3124123
-0.5115077,-1.2547551,0.5447172,-0.45053095,1.2395189,-0.7184434,-0.028177954,1.3197011,-0.7118323,-0.44845724,0.548657,1.3207136,-0.54060423,2.7053144,-1.1319768,-0.8165921,-0.07319153,-1.1821944,-0.34514397,1.4109166,-0.50027543,-2.3518286,-1.7571914,0.6611711,1.6212624,0.50761163,2.5306199,-1.7316228,0.39917824,0.1668615,-2.4555328,1.5237329
-0.9156046,-1.5818368,1.0656945,-0.0073190704,1.8100514,-1.4478514,-0.84066,1.497281,-0.42637637,-0.97691226,0.23890318,1.2922071,-0.5663358,3.3545568,-1.1134143,-1.3091955,-0.5455914,-1.5202584,-0.6218609,0.055925973,-0.5650122,-2.015841,-1.199765,1.7734296,1.0329456,-0.18718845,1.3235751,-1.8782051,1.1193058,-0.48770005,-2.4152987,3.15136
-1.7015387,-1.7426518,0.9524037,-0.47626495,-0.04333411,-1.2325081,0.32954705,1.0885233,-1.0834957,-1.50464,0.94930935,2.2585876,-0.8260617,4.171084,-0.16830485,-0.9483374,1.2489277,-1.2563487,-0.60002226,1.8486845,-0.2099101,-1.4828458,-2.318572,0.9242656,1.9330138,-0.8354197,1.5881741,-3.363055,1.0007721,-1.1585633,-2.9334154,1.4569811
-0.6442043,-1.2378829,2.6316214,1.0494192,-0.0652467,1.6102945,2.2157214,0.6984783,-2.6763809,-1.7381146,0.731743,-0.7901222,-0.230973,4.633818,0.85403454,-1.8854693,0.08872065,-0.37275165,-0.8472884,0.24232435,-2.1997743,1.1114705,-2.6262398,2.6741972,0.30898538,0.55484885,0.31701642,-1.469927,1.58141,0.23535766,-1.6552217,0.8780621
