0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.56483716,0.6605759,0.6177373,0.4706975,-0.30018017,-1.5112839,-0.8185139,-0.61250377,-1.144321,-0.11718871,0.1313593,-0.55511606,0.13034631,-0.109983,-0.23462918,0.4774015,-0.53432393,-0.40293318,-1.8652697,0.5252345,-0.16926041,-0.27715364,-1.0395749,1.4347982,-0.96024895,0.2032489,0.38008028,-1.3657726,1.0711188,-0.015879393,-0.3960855,-0.26720837
0.27241808,-0.084412314,2.2001405,-0.58373535,-0.9837661,-1.8283961,0.7443932,-0.58918893,-0.11566205,-0.46354595,-0.9370122,-0.9229964,-0.12210858,-0.50723445,1.1327866,0.39059865,0.07668118,0.2579563,-1.0514866,-0.050686806,-0.71422267,-1.3351666,-1.1998887,0.08897954,-0.117013864,0.44226187,-0.5006866,-0.693556,1.5705504,-0.19632673,-0.3495471,0.2512166
-0.28850466,-1.5475382,-0.63538235,0.35447377,-0.15750147,0.09210723,0.29524004,0.15561944,0.7174505,-0.68369126,-0.44625205,-0.8233926,-1.3660216,-1.4369991,0.46438587,-0.08315331,1.0754168,-0.67279387,-0.2387753,1.1235032,-1.2490761,-0.6244571,-0.2979922,1.1375457,-0.9371297,0.18540429,-0.21602371,-0.21108316,0.63058066,0.00093750097,-0.3960282,-1.1066723
0.77430546,-0.2160956,-0.08657449,1.0054855,0.16893633,-0.14775304,-0.89877784,-0.044806898,-0.41729724,-1.423245,-0.15535842,-0.07037833,0.28938565,-0.94697964,1.5441303,0.01690936,0.3709038,-1.7505555,0.3816498,1.3161244,-0.6962091,-1.0079614,-1.3150225,-0.2788065,-0.7616166,-0.6217976,-0.24340078,-0.35184485,-0.399585,0.8841876,0.44189182,0.5274868
0.83852446,-1.427338,-2.6659613,-2.550864,0.48750323,-0.38222992,-0.28178948,-1.1749345,-1.451423,-2.0450592,-0.3437785,-0.3606557,1.6094708,-1.4199228,-1.2536743,-1.8132222,-0.8039154,1.0494717,1.4053533,1.6152227,0.9657629,0.118633226,1.0076897,-1.0815643,1.4877429,-0.6681717,0.7320863,-1.73771,0.72802573,0.33453214,0.7459362,0.52677256
-0.1896863,-0.6840719,0.08413109,-0.2261844,-0.47463548,-0.84975266,-0.04956278,-0.52653515,0.6633643,0.53433895,-0.8752158,-0.7382912,-0.47713697,-0.3890265,1.1719359,0.253336,-0.18444645,0.22233912,0.5704063,-0.2994898,-0.20871723,-1.3087821,0.37855384,0.8394493,1.0366116,-0.06977016,-0.057563946,0.5603036,-0.63581055,-0.94806993,-0.5374613,0.68312997
-0.44626683,0.25944966,-0.36891216,-0.36851913,-0.48026627,-0.28819,-0.48275065,0.12524678,-0.62443084,-1.1380645,-1.0165417,-1.0590954,-1.1760104,-1.2423469,-0.3952403,-0.4680317,-0.29027343,-0.87954795,-0.7285829,-0.82706714,0.4963025,-1.1424227,-0.54981077,0.5934003,0.20926106,-0.4886073,0.50042105,1.0093725,0.63405263,-0.5092671,0.364374,1.0857604
-0.6574906,-0.24069121,0.4877594,0.6699207,0.278902,-0.79858977,0.66665244,-1.205255,-0.18761003,-0.18479416,-0.15058169,0.94899786,-0.5141562,0.06385195,0.8438064,0.19004372,-0.881904,0.47613472,-0.5526459,0.06676236,0.004662618,-0.03176876,-1.1666367,1.5986011,-0.45959345,0.7199992,-1.0433109,-0.077223465,-0.652954,0.1482682,0.55326605,0.6197599
1.259774,1.3931098,0.24537428,-1.0479044,0.6295452,0.73434776,-0.67564344,0.33011723,-1.2223135,-0.8426355,0.2865525,1.0636997,-0.6518096,0.9500953,-0.030733183,-0.44982135,-0.4658558,-1.78372,0.25420862,-0.45788404,0.16601731,2.5946195,0.90296763,0.38359645,0.27621567,-0.44125646,-0.0533477,0.6913632,-0.5988929,0.9459733,-1.4468569,0.646783
0.35067558,-0.62441,0.32300293,0.28819332,-1.8188058,0.7424798,-0.5187359,-0.5939151,1.0266454,-1.3378974,1.6138372,0.5963029,-2.6243677,1.9075663,-0.03951682,-0.80215687,-1.2375805,0.61182296,0.4260194,2.2025208,0.60833454,-0.2301666,-1.4927473,0.513661,0.1200435,-0.9635806,0.12331067,1.3020439,0.4639737,0.6090103,-0.38730314,0.4387198
1.1370031,0.30073696,0.41416037,-0.22247484,0.03548962,2.9062343,-0.33053482,0.4478326,1.3090218,-0.21285503,-0.0054950416,0.36482906,-0.69349116,-0.10818099,0.6958273,-1.2435795,-0.93608946,0.8970046,-1.368436,0.4883284,0.1170744,-1.4749928,-0.07875809,2.1816378,0.07496001,0.22676677,-0.5395007,-0.5587927,0.7785414,0.41525936,0.37640244,-0.060393505
0.6784315,2.0888615,-1.3162615,-1.2032036,0.8662803,-0.40761694,2.1678224,-0.076711476,-1.1746998,-0.5648452,-0.9935631,0.8255595,0.20231268,0.10660976,-0.38001338,1.1550698,2.2803063,-0.460541,-0.8856245,-0.97049123,0.8530382,0.029325733,0.92563236,-0.120259516,-0.57122993,-0.99760354,0.89548534,-0.612236,-0.8184821,0.15295848,0.4639504,-0.45181695
-0.6304498,-2.0270977,-1.1357852,0.30471253,-0.27108073,-0.9220974,0.15640537,0.07119361,-2.0895472,0.16232051,0.6787728,-0.24475168,0.56109,0.16505262,-0.61266243,-1.6789243,1.4098934,0.9434516,1.238663,-0.1751743,-0.3823714,0.29948005,0.5754847,-2.13991,0.72848284,-1.074055,0.7978842,0.36356187,-0.643433,-0.37969455,-1.5026853,0.12121424
